t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
1.2340000000e+03	4.8738432018e-01	-6.8489879776e-02	5.3668978865e-03	-6.8488704910e-02	-5.3677800422e-03	5.1261567982e-01	
1.2350000000e+03	4.8726312526e-01	-6.8489051258e-02	5.3597140067e-03	-6.8488290999e-02	-5.3602848518e-03	5.1273687474e-01	
1.2360000000e+03	4.8714208091e-01	-6.8488290253e-02	5.3526001146e-03	-6.8487917740e-02	-5.3528798183e-03	5.1285791909e-01	
1.2370000000e+03	4.8702118709e-01	-6.8488209489e-02	5.3461190490e-03	-6.8487955013e-02	-5.3463101242e-03	5.1297881291e-01	
1.2380000000e+03	4.8690039857e-01	-6.8488473351e-02	5.3399601251e-03	-6.8488200251e-02	-5.3401651846e-03	5.1309960143e-01	
1.2390000000e+03	4.8677983556e-01	-6.8489392395e-02	5.3344149776e-03	-6.8488840841e-02	-5.3348291153e-03	5.1322016444e-01	
1.2400000000e+03	4.8665932760e-01	-6.8490000136e-02	5.3285867879e-03	-6.8489293472e-02	-5.3291173907e-03	5.1334067240e-01	
1.2410000000e+03	4.8653896752e-01	-6.8489771673e-02	5.3219983083e-03	-6.8489241218e-02	-5.3223966044e-03	5.1346103248e-01	
1.2420000000e+03	4.8641880182e-01	-6.8490173790e-02	5.3159993580e-03	-6.8489569486e-02	-5.3164531039e-03	5.1358119818e-01	
1.2430000000e+03	4.8629874245e-01	-6.8490668187e-02	5.3100908043e-03	-6.8489953386e-02	-5.3106275170e-03	5.1370125755e-01	
1.2440000000e+03	4.8617879552e-01	-6.8491239849e-02	5.3042591794e-03	-6.8490383852e-02	-5.3049019108e-03	5.1382120448e-01	
1.2450000000e+03	4.8605903717e-01	-6.8491356002e-02	5.2980191164e-03	-6.8490539213e-02	-5.2986324074e-03	5.1394096283e-01	
1.2460000000e+03	4.8593940825e-01	-6.8492006616e-02	5.2922768528e-03	-6.8491017120e-02	-5.2930198228e-03	5.1406059175e-01	
1.2470000000e+03	4.8581987752e-01	-6.8493115678e-02	5.2869609093e-03	-6.8491771706e-02	-5.2879700400e-03	5.1418012248e-01	
1.2480000000e+03	4.8570048732e-01	-6.8490810064e-02	5.2785157529e-03	-6.8490464885e-02	-5.2787749328e-03	5.1429951268e-01	
1.2490000000e+03	4.8558125640e-01	-6.8490444186e-02	5.2718608332e-03	-6.8490328899e-02	-5.2719473971e-03	5.1441874360e-01	
1.2500000000e+03	4.8546218504e-01	-6.8490640532e-02	5.2657308116e-03	-6.8490532196e-02	-5.2658121564e-03	5.1453781496e-01	
1.2510000000e+03	4.8534327840e-01	-6.8491381825e-02	5.2601100873e-03	-6.8491064343e-02	-5.2603484706e-03	5.1465672160e-01	
1.2520000000e+03	4.8522445242e-01	-6.8492390025e-02	5.2547388113e-03	-6.8491757556e-02	-5.2552137051e-03	5.1477554758e-01	
1.2530000000e+03	4.8510576448e-01	-6.8492634311e-02	5.2486731281e-03	-6.8491989527e-02	-5.2491572680e-03	5.1489423552e-01	
1.2540000000e+03	4.8498722104e-01	-6.8492636005e-02	5.2423922559e-03	-6.8492074956e-02	-5.2428135235e-03	5.1501277896e-01	
1.2550000000e+03	4.8486881511e-01	-6.8493096671e-02	5.2365402679e-03	-6.8492437352e-02	-5.2370353213e-03	5.1513118489e-01	
1.2560000000e+03	4.8475057350e-01	-6.8493485526e-02	5.2306310176e-03	-6.8492756286e-02	-5.2311785720e-03	5.1524942650e-01	
1.2570000000e+03	4.8463245659e-01	-6.8494775167e-02	5.2255558149e-03	-6.8493618904e-02	-5.2264240027e-03	5.1536754341e-01	
1.2580000000e+03	4.8451450600e-01	-6.8497845325e-02	5.2221249661e-03	-6.8495556237e-02	-5.2238437432e-03	5.1548549400e-01	
1.2590000000e+03	4.8439668966e-01	-6.8502233363e-02	5.2199118050e-03	-6.8498289030e-02	-5.2228734334e-03	5.1560331034e-01	
1.2600000000e+03	4.8427900459e-01	-6.8507909957e-02	5.2188892364e-03	-6.8501799585e-02	-5.2234772495e-03	5.1572099541e-01	
1.2610000000e+03	4.8416150693e-01	-6.8514097570e-02	5.2183460052e-03	-6.8505618493e-02	-5.2247125763e-03	5.1583849307e-01	
1.2620000000e+03	4.8404411467e-01	-6.8521540130e-02	5.2189611233e-03	-6.8510194891e-02	-5.2274797708e-03	5.1595588533e-01	
1.2630000000e+03	4.8392691642e-01	-6.8532416212e-02	5.2227404815e-03	-6.8516843841e-02	-5.2344330990e-03	5.1607308358e-01	
1.2640000000e+03	4.8380992670e-01	-6.8550013831e-02	5.2327051524e-03	-6.8527550183e-02	-5.2495721315e-03	5.1619007330e-01	
1.2650000000e+03	4.8369297513e-01	-6.8563153845e-02	5.2385771762e-03	-6.8535565611e-02	-5.2592919841e-03	5.1630702487e-01	
1.2660000000e+03	4.8357548121e-01	-6.8500619094e-02	5.1749071516e-03	-6.8497899444e-02	-5.1769492183e-03	5.1642451879e-01	
1.2670000000e+03	4.8345866564e-01	-6.8494762595e-02	5.1633365610e-03	-6.8494447308e-02	-5.1635732966e-03	5.1654133436e-01	
1.2680000000e+03	4.8334204684e-01	-6.8494389738e-02	5.1568135537e-03	-6.8494305300e-02	-5.1568769543e-03	5.1665795316e-01	
1.2690000000e+03	4.8322554990e-01	-6.8494594478e-02	5.1508275700e-03	-6.8494511882e-02	-5.1508895882e-03	5.1677445010e-01	
1.2700000000e+03	4.8310925970e-01	-6.8495365001e-02	5.1453722517e-03	-6.8495059861e-02	-5.1456013684e-03	5.1689074030e-01	
1.2710000000e+03	4.8299296949e-01	-6.8496135525e-02	5.1399169333e-03	-6.8495607840e-02	-5.1403131487e-03	5.1700703051e-01	
1.2720000000e+03	4.8287689974e-01	-6.8496084524e-02	5.1337186542e-03	-6.8495659744e-02	-5.1340376032e-03	5.1712310026e-01	
1.2730000000e+03	4.8276096986e-01	-6.8496538424e-02	5.1279915753e-03	-6.8496016340e-02	-5.1283835861e-03	5.1723903014e-01	
1.2740000000e+03	4.8264511632e-01	-6.8497221492e-02	5.1224790477e-03	-6.8496511222e-02	-5.1230123589e-03	5.1735488368e-01	
1.2750000000e+03	4.8252942273e-01	-6.8496331943e-02	5.1155304166e-03	-6.8496056664e-02	-5.1157371115e-03	5.1747057727e-01	
1.2760000000e+03	4.8241388862e-01	-6.8496309267e-02	5.1093865235e-03	-6.8496125294e-02	-5.1095246610e-03	5.1758611138e-01	
1.2770000000e+03	4.8229850787e-01	-6.8496797477e-02	5.1037200429e-03	-6.8496502219e-02	-5.1039417392e-03	5.1770149213e-01	
1.2780000000e+03	4.8218318969e-01	-6.8497489525e-02	5.0982441177e-03	-6.8497002150e-02	-5.0986100664e-03	5.1781681031e-01	
1.2790000000e+03	4.8206805989e-01	-6.8497596849e-02	5.0922410536e-03	-6.8497148975e-02	-5.0925773433e-03	5.1793194011e-01	
1.2800000000e+03	4.8195306559e-01	-6.8498261749e-02	5.0867573432e-03	-6.8497632292e-02	-5.0872299753e-03	5.1804693441e-01	
1.2810000000e+03	4.8183816896e-01	-6.8499425915e-02	5.0817374219e-03	-6.8498416929e-02	-5.0824950257e-03	5.1816183104e-01	
1.2820000000e+03	4.8172342207e-01	-6.8499054301e-02	5.0753146954e-03	-6.8498274370e-02	-5.0759003120e-03	5.1827657793e-01	
1.2830000000e+03	4.8160880837e-01	-6.8498705718e-02	5.0689201780e-03	-6.8498145621e-02	-5.0693407305e-03	5.1839119163e-01	
1.2840000000e+03	4.8149431922e-01	-6.8498794784e-02	5.0629342728e-03	-6.8498280978e-02	-5.0633200679e-03	5.1850568078e-01	
1.2850000000e+03	4.8137998076e-01	-6.8499467182e-02	5.0574921859e-03	-6.8498768364e-02	-5.0580168978e-03	5.1862001924e-01	
1.2860000000e+03	4.8126575154e-01	-6.8499120785e-02	5.0511200395e-03	-6.8498640667e-02	-5.0514805390e-03	5.1873424846e-01	
1.2870000000e+03	4.8115167069e-01	-6.8498752641e-02	5.0447357765e-03	-6.8498499739e-02	-5.0449256698e-03	5.1884832931e-01	
1.2880000000e+03	4.8103772078e-01	-6.8498960293e-02	5.0388873627e-03	-6.8498706305e-02	-5.0390780711e-03	5.1896227922e-01	
1.2890000000e+03	4.8092391967e-01	-6.8499697412e-02	5.0335331875e-03	-6.8499232386e-02	-5.0338823547e-03	5.1907608033e-01	
1.2900000000e+03	4.8081022230e-01	-6.8500030069e-02	5.0278129780e-03	-6.8499514238e-02	-5.0282002936e-03	5.1918977770e-01	
1.2910000000e+03	4.8069665561e-01	-6.8500156233e-02	5.0219100080e-03	-6.8499671345e-02	-5.0222740891e-03	5.1930334439e-01	
1.2920000000e+03	4.8058325708e-01	-6.8501010823e-02	5.0166850626e-03	-6.8500268059e-02	-5.0172427718e-03	5.1941674292e-01	
1.2930000000e+03	4.8046994685e-01	-6.8500874909e-02	5.0105549379e-03	-6.8500266781e-02	-5.0110115549e-03	5.1953005315e-01	
1.2940000000e+03	4.8035678266e-01	-6.8500292346e-02	5.0040222646e-03	-6.8499995776e-02	-5.0042449459e-03	5.1964321734e-01	
1.2950000000e+03	4.8024374638e-01	-6.8500334462e-02	4.9980701840e-03	-6.8500101777e-02	-4.9982448968e-03	5.1975625362e-01	
1.2960000000e+03	4.8013087310e-01	-6.8500916075e-02	4.9926223083e-03	-6.8500533338e-02	-4.9929096887e-03	5.1986912690e-01	
1.2970000000e+03	4.8001809409e-01	-6.8501151796e-02	4.9868616973e-03	-6.8500756031e-02	-4.9871588598e-03	5.1998190591e-01	
1.2980000000e+03	4.7990545054e-01	-6.8501199513e-02	4.9809355644e-03	-6.8500865139e-02	-4.9811866315e-03	5.2009454946e-01	
1.2990000000e+03	4.7979296198e-01	-6.8501812389e-02	4.9755367838e-03	-6.8501315303e-02	-4.9759100240e-03	5.2020703802e-01	
1.3000000000e+03	4.7968057178e-01	-6.8501729891e-02	4.9695044572e-03	-6.8501345627e-02	-4.9697929837e-03	5.2031942822e-01	
1.3010000000e+03	4.7956833114e-01	-6.8501499672e-02	4.9633443598e-03	-6.8501286674e-02	-4.9635042907e-03	5.2043166886e-01	
1.3020000000e+03	4.7945620388e-01	-6.8501785490e-02	4.9576642885e-03	-6.8501539153e-02	-4.9578492521e-03	5.2054379612e-01	
1.3030000000e+03	4.7934428291e-01	-6.8503271961e-02	4.9530980400e-03	-6.8502516276e-02	-4.9536654505e-03	5.2065571709e-01	
1.3040000000e+03	4.7923238170e-01	-6.8504549875e-02	4.9483412617e-03	-6.8503367488e-02	-4.9492290645e-03	5.2076761830e-01	
1.3050000000e+03	4.7912065589e-01	-6.8503976029e-02	4.9418927854e-03	-6.8503100740e-02	-4.9425500019e-03	5.2087934411e-01	
1.3060000000e+03	4.7900907111e-01	-6.8503752710e-02	4.9357737665e-03	-6.8503045493e-02	-4.9363047852e-03	5.2099092889e-01	
1.3070000000e+03	4.7889760876e-01	-6.8503941576e-02	4.9300398572e-03	-6.8503238980e-02	-4.9305674056e-03	5.2110239124e-01	
1.3080000000e+03	4.7878625083e-01	-6.8504517948e-02	4.9246674349e-03	-6.8503666318e-02	-4.9253068873e-03	5.2121374917e-01	
1.3090000000e+03	4.7867506158e-01	-6.8504495358e-02	4.9187537521e-03	-6.8503731966e-02	-4.9193269498e-03	5.2132493842e-01	
1.3100000000e+03	4.7856399442e-01	-6.8504867419e-02	4.9132090559e-03	-6.8504035765e-02	-4.9138335088e-03	5.2143600558e-01	
1.3110000000e+03	4.7845301618e-01	-6.8505545609e-02	4.9079502739e-03	-6.8504524299e-02	-4.9087171307e-03	5.2154698382e-01	
1.3120000000e+03	4.7834220297e-01	-6.8504989547e-02	4.9015664749e-03	-6.8504267648e-02	-4.9021085177e-03	5.2165779703e-01	
1.3130000000e+03	4.7823152086e-01	-6.8504844337e-02	4.8955670216e-03	-6.8504258920e-02	-4.8960065861e-03	5.2176847914e-01	
1.3140000000e+03	4.7812095963e-01	-6.8505200674e-02	4.8900346817e-03	-6.8504552872e-02	-4.8905210882e-03	5.2187904037e-01	
1.3150000000e+03	4.7801052244e-01	-6.8506143295e-02	4.8850474616e-03	-6.8505200655e-02	-4.8857552495e-03	5.2198947756e-01	
1.3160000000e+03	4.7790019736e-01	-6.8505304074e-02	4.8784294159e-03	-6.8504772729e-02	-4.8788283804e-03	5.2209980264e-01	
1.3170000000e+03	4.7779001783e-01	-6.8504755305e-02	4.8720858828e-03	-6.8504520035e-02	-4.8722625369e-03	5.2220998217e-01	
1.3180000000e+03	4.7767998038e-01	-6.8504851700e-02	4.8663425125e-03	-6.8504656703e-02	-4.8664889276e-03	5.2232001962e-01	
1.3190000000e+03	4.7757002389e-01	-6.8505195654e-02	4.8608308331e-03	-6.8504942756e-02	-4.8610207236e-03	5.2242997611e-01	
1.3200000000e+03	4.7746024764e-01	-6.8505291088e-02	4.8551004161e-03	-6.8505078660e-02	-4.8552599191e-03	5.2253975236e-01	
1.3210000000e+03	4.7735061383e-01	-6.8506090777e-02	4.8500244590e-03	-6.8505639597e-02	-4.8503632310e-03	5.2264938617e-01	
1.3220000000e+03	4.7724105920e-01	-6.8507292810e-02	4.8453222812e-03	-6.8506443357e-02	-4.8459600984e-03	5.2275894080e-01	
1.3230000000e+03	4.7713164187e-01	-6.8507423731e-02	4.8396434760e-03	-6.8506600432e-02	-4.8402616556e-03	5.2286835813e-01	
1.3240000000e+03	4.7702234981e-01	-6.8507346894e-02	4.8337804637e-03	-6.8506632003e-02	-4.8343172443e-03	5.2297765019e-01	
1.3250000000e+03	4.7691316837e-01	-6.8507614824e-02	4.8282400085e-03	-6.8506871620e-02	-4.8287980488e-03	5.2308683163e-01	
1.3260000000e+03	4.7680419598e-01	-6.8509733045e-02	4.8244102672e-03	-6.8508228039e-02	-4.8255403111e-03	5.2319580402e-01	
1.3270000000e+03	4.7669526666e-01	-6.8511389673e-02	4.8201587969e-03	-6.8509305782e-02	-4.8217234999e-03	5.2330473334e-01	
1.3280000000e+03	4.7658647239e-01	-6.8510518651e-02	4.8135926341e-03	-6.8508857585e-02	-4.8148398569e-03	5.2341352761e-01	
1.3290000000e+03	4.7647781336e-01	-6.8509329892e-02	4.8067417673e-03	-6.8508217486e-02	-4.8075770246e-03	5.2352218664e-01	
1.3300000000e+03	4.7636927622e-01	-6.8508432048e-02	4.8001645874e-03	-6.8507752916e-02	-4.8006745179e-03	5.2363072378e-01	
1.3310000000e+03	4.7626086770e-01	-6.8508018717e-02	4.7940392854e-03	-6.8507580738e-02	-4.7943681447e-03	5.2373913230e-01	
1.3320000000e+03	4.7615257162e-01	-6.8508064999e-02	4.7883421316e-03	-6.8507685932e-02	-4.7886267568e-03	5.2384742838e-01	
1.3330000000e+03	4.7604446073e-01	-6.8508964582e-02	4.7834386134e-03	-6.8508306101e-02	-4.7839330387e-03	5.2395553927e-01	
1.3340000000e+03	4.7593641417e-01	-6.8509307661e-02	4.7780273094e-03	-6.8508590284e-02	-4.7785659566e-03	5.2406358583e-01	
1.3350000000e+03	4.7582849765e-01	-6.8508839783e-02	4.7718779662e-03	-6.8508384832e-02	-4.7722195692e-03	5.2417150235e-01	
1.3360000000e+03	4.7572072529e-01	-6.8508914478e-02	4.7662346565e-03	-6.8508506809e-02	-4.7665407571e-03	5.2427927471e-01	
1.3370000000e+03	4.7561311317e-01	-6.8509930918e-02	4.7614649042e-03	-6.8509197169e-02	-4.7620158441e-03	5.2438688683e-01	
1.3380000000e+03	4.7550555002e-01	-6.8511214402e-02	4.7569430475e-03	-6.8510048699e-02	-4.7578183229e-03	5.2449444998e-01	
1.3390000000e+03	4.7539815814e-01	-6.8510626937e-02	4.7507116489e-03	-6.8509770688e-02	-4.7513545690e-03	5.2460184186e-01	
1.3400000000e+03	4.7529088729e-01	-6.8510376638e-02	4.7447963757e-03	-6.8509696126e-02	-4.7453073426e-03	5.2470911271e-01	
1.3410000000e+03	4.7518373309e-01	-6.8510538576e-02	4.7392659545e-03	-6.8509870333e-02	-4.7397677084e-03	5.2481626691e-01	
1.3420000000e+03	4.7507669723e-01	-6.8511180107e-02	4.7341823481e-03	-6.8510333970e-02	-4.7348176756e-03	5.2492330277e-01	
1.3430000000e+03	4.7496979573e-01	-6.8510884088e-02	4.7282446444e-03	-6.8510231548e-02	-4.7287346078e-03	5.2503020427e-01	
1.3440000000e+03	4.7486301875e-01	-6.8510722129e-02	4.7224366843e-03	-6.8510209966e-02	-4.7228212450e-03	5.2513698125e-01	
1.3450000000e+03	4.7475635074e-01	-6.8511044365e-02	4.7170792681e-03	-6.8510480597e-02	-4.7175025769e-03	5.2524364926e-01	
1.3460000000e+03	4.7464985598e-01	-6.8512487228e-02	4.7127604149e-03	-6.8511427586e-02	-4.7135560538e-03	5.2535014402e-01	
1.3470000000e+03	4.7454343008e-01	-6.8512995831e-02	4.7075870193e-03	-6.8511810550e-02	-4.7084769958e-03	5.2545656992e-01	
1.3480000000e+03	4.7443712364e-01	-6.8512258786e-02	4.7012757252e-03	-6.8511441479e-02	-4.7018894062e-03	5.2556287636e-01	
1.3490000000e+03	4.7433095670e-01	-6.8511896970e-02	4.6953164987e-03	-6.8511298820e-02	-4.6957656233e-03	5.2566904330e-01	
1.3500000000e+03	4.7422493743e-01	-6.8512044470e-02	4.6898329440e-03	-6.8511463513e-02	-4.6902691594e-03	5.2577506257e-01	
1.3510000000e+03	4.7411903433e-01	-6.8513140760e-02	4.6852270835e-03	-6.8512200872e-02	-4.6859328046e-03	5.2588096567e-01	
1.3520000000e+03	4.7401326294e-01	-6.8515496722e-02	4.6817853093e-03	-6.8513698554e-02	-4.6831354750e-03	5.2598673706e-01	
1.3530000000e+03	4.7390759149e-01	-6.8516410125e-02	4.6770237251e-03	-6.8514325348e-02	-4.6785890931e-03	5.2609240851e-01	
1.3540000000e+03	4.7380202239e-01	-6.8516131208e-02	4.6711723224e-03	-6.8514232312e-02	-4.6725981207e-03	5.2619797761e-01	
1.3550000000e+03	4.7369658504e-01	-6.8515281628e-02	4.6648037016e-03	-6.8513794696e-02	-4.6659201750e-03	5.2630341496e-01	
1.3560000000e+03	4.7359128061e-01	-6.8514294853e-02	4.6583160974e-03	-6.8513274165e-02	-4.6590824874e-03	5.2640871939e-01	
1.3570000000e+03	4.7348609436e-01	-6.8513597202e-02	4.6521003387e-03	-6.8512928085e-02	-4.6526027496e-03	5.2651390564e-01	
1.3580000000e+03	4.7338102928e-01	-6.8513319376e-02	4.6462766422e-03	-6.8512835352e-02	-4.6466400750e-03	5.2661897072e-01	
1.3590000000e+03	4.7327607307e-01	-6.8513440508e-02	4.6408251892e-03	-6.8512983378e-02	-4.6411684287e-03	5.2672392693e-01	
1.3600000000e+03	4.7317131419e-01	-6.8514949391e-02	4.6366589501e-03	-6.8513968997e-02	-4.6373950857e-03	5.2682868581e-01	
1.3610000000e+03	4.7306659302e-01	-6.8516166168e-02	4.6322263868e-03	-6.8514778256e-02	-4.6332685100e-03	5.2693340698e-01	
1.3620000000e+03	4.7296201117e-01	-6.8515495554e-02	4.6260674860e-03	-6.8514448071e-02	-4.6268539960e-03	5.2703798883e-01	
1.3630000000e+03	4.7285756751e-01	-6.8515068095e-02	4.6201392639e-03	-6.8514264571e-02	-4.6207425952e-03	5.2714243249e-01	
1.3640000000e+03	4.7275323983e-01	-6.8514972754e-02	4.6145222641e-03	-6.8514281477e-02	-4.6150413144e-03	5.2724676017e-01	
1.3650000000e+03	4.7264901536e-01	-6.8515301407e-02	4.6093002041e-03	-6.8514554258e-02	-4.6098612053e-03	5.2735098464e-01	
1.3660000000e+03	4.7254496714e-01	-6.8516872644e-02	4.6052288955e-03	-6.8515577017e-02	-4.6062017258e-03	5.2745503286e-01	
1.3670000000e+03	4.7244098165e-01	-6.8517138542e-02	4.5999618529e-03	-6.8515811747e-02	-4.6009580855e-03	5.2755901835e-01	
1.3680000000e+03	4.7233711384e-01	-6.8515845561e-02	4.5932690901e-03	-6.8515105358e-02	-4.5938248759e-03	5.2766288616e-01	
1.3690000000e+03	4.7223336964e-01	-6.8515163516e-02	4.5871440702e-03	-6.8514767681e-02	-4.5874412852e-03	5.2776663036e-01	
1.3700000000e+03	4.7212977623e-01	-6.8515161249e-02	4.5816514703e-03	-6.8514840254e-02	-4.5818924915e-03	5.2787022377e-01	
1.3710000000e+03	4.7202632058e-01	-6.8515822356e-02	4.5767755323e-03	-6.8515313183e-02	-4.5771578485e-03	5.2797367942e-01	
1.3720000000e+03	4.7192292053e-01	-6.8516751159e-02	4.5721484394e-03	-6.8515947670e-02	-4.5727517444e-03	5.2807707947e-01	
1.3730000000e+03	4.7181968569e-01	-6.8516431703e-02	4.5663834740e-03	-6.8515828514e-02	-4.5668363821e-03	5.2818031431e-01	
1.3740000000e+03	4.7171657132e-01	-6.8516499994e-02	4.5609810694e-03	-6.8515943342e-02	-4.5613990356e-03	5.2828342868e-01	
1.3750000000e+03	4.7161356207e-01	-6.8517326279e-02	4.5562805114e-03	-6.8516515667e-02	-4.5568891648e-03	5.2838643793e-01	
1.3760000000e+03	4.7151072385e-01	-6.8520033277e-02	4.5533166008e-03	-6.8518223186e-02	-4.5546757194e-03	5.2848927615e-01	
1.3770000000e+03	4.7140794959e-01	-6.8522057564e-02	4.5497289547e-03	-6.8519518534e-02	-4.5516354024e-03	5.2859205041e-01	
1.3780000000e+03	4.7130529251e-01	-6.8522830984e-02	4.5449984958e-03	-6.8520058697e-02	-4.5470800854e-03	5.2869470749e-01	
1.3790000000e+03	4.7120278150e-01	-6.8522978274e-02	4.5397006270e-03	-6.8520220787e-02	-4.5417711042e-03	5.2879721850e-01	
1.3800000000e+03	4.7110033705e-01	-6.8520973103e-02	4.5324290779e-03	-6.8519083471e-02	-4.5338479210e-03	5.2889966295e-01	
1.3810000000e+03	4.7099801199e-01	-6.8517875953e-02	4.5241607853e-03	-6.8517286883e-02	-4.5246030924e-03	5.2900198801e-01	
1.3820000000e+03	4.7089583484e-01	-6.8517054638e-02	4.5179908646e-03	-6.8516864027e-02	-4.5181339865e-03	5.2910416516e-01	
1.3830000000e+03	4.7079378814e-01	-6.8517088412e-02	4.5126133236e-03	-6.8516957262e-02	-4.5127117979e-03	5.2920621186e-01	
1.3840000000e+03	4.7069184504e-01	-6.8517418971e-02	4.5075138923e-03	-6.8517229583e-02	-4.5076560954e-03	5.2930815496e-01	
1.3850000000e+03	4.7059002896e-01	-6.8517514690e-02	4.5022054727e-03	-6.8517360049e-02	-4.5023215854e-03	5.2940997104e-01	
1.3860000000e+03	4.7048834856e-01	-6.8517872071e-02	4.4971446000e-03	-6.8517648375e-02	-4.4973125631e-03	5.2951165144e-01	
1.3870000000e+03	4.7038676376e-01	-6.8518566801e-02	4.4923986740e-03	-6.8518140279e-02	-4.4927189310e-03	5.2961323624e-01	
1.3880000000e+03	4.7028529638e-01	-6.8518867407e-02	4.4872969359e-03	-6.8518394181e-02	-4.4876522605e-03	5.2971470362e-01	
1.3890000000e+03	4.7018394561e-01	-6.8519249266e-02	4.4822760137e-03	-6.8518697050e-02	-4.4826906481e-03	5.2981605439e-01	
1.3900000000e+03	4.7008274271e-01	-6.8520578797e-02	4.4781334393e-03	-6.8519571889e-02	-4.4788894829e-03	5.2991725729e-01	
1.3910000000e+03	4.6998161855e-01	-6.8520890516e-02	4.4730600946e-03	-6.8519832257e-02	-4.4738546952e-03	5.3001838145e-01	
1.3920000000e+03	4.6988060836e-01	-6.8520281260e-02	4.4671468009e-03	-6.8519536586e-02	-4.4677059436e-03	5.3011939164e-01	
1.3930000000e+03	4.6977972017e-01	-6.8520040708e-02	4.4615786556e-03	-6.8519463403e-02	-4.4620121289e-03	5.3022027983e-01	
1.3940000000e+03	4.6967898631e-01	-6.8520396361e-02	4.4565663503e-03	-6.8519750016e-02	-4.4570516628e-03	5.3032101369e-01	
1.3950000000e+03	4.6957834001e-01	-6.8520839942e-02	4.4516394518e-03	-6.8520089646e-02	-4.4522028164e-03	5.3042165999e-01	
1.3960000000e+03	4.6947779854e-01	-6.8521317464e-02	4.4467492864e-03	-6.8520449690e-02	-4.4474008596e-03	5.3052220146e-01	
1.3970000000e+03	4.6937741693e-01	-6.8521922527e-02	4.4419847487e-03	-6.8520886613e-02	-4.4427625710e-03	5.3062258307e-01	
1.3980000000e+03	4.6927711951e-01	-6.8522447945e-02	4.4371515107e-03	-6.8521275398e-02	-4.4380319249e-03	5.3072288049e-01	
1.3990000000e+03	4.6917692522e-01	-6.8522830842e-02	4.4321928222e-03	-6.8521578076e-02	-4.4331334702e-03	5.3082307478e-01	
1.4000000000e+03	4.6907691275e-01	-6.8524670147e-02	4.4285815932e-03	-6.8522759802e-02	-4.4300159882e-03	5.3092308725e-01	
1.4010000000e+03	4.6897694055e-01	-6.8524692165e-02	4.4233031759e-03	-6.8522844473e-02	-4.4246905276e-03	5.3102305945e-01	
1.4020000000e+03	4.6887708007e-01	-6.8521508763e-02	4.4150862445e-03	-6.8520994075e-02	-4.4154727017e-03	5.3112291993e-01	
1.4030000000e+03	4.6877736519e-01	-6.8520803148e-02	4.4091530730e-03	-6.8520639319e-02	-4.4092760850e-03	5.3122263481e-01	
1.4040000000e+03	4.6867776977e-01	-6.8520876896e-02	4.4039421391e-03	-6.8520754951e-02	-4.4040337027e-03	5.3132223023e-01	
1.4050000000e+03	4.6857830661e-01	-6.8521322604e-02	4.3990798875e-03	-6.8521095027e-02	-4.3992507654e-03	5.3142169339e-01	
1.4060000000e+03	4.6847893119e-01	-6.8521655231e-02	4.3941184120e-03	-6.8521366778e-02	-4.3943349989e-03	5.3152106881e-01	
1.4070000000e+03	4.6837965714e-01	-6.8521890503e-02	4.3890728791e-03	-6.8521579687e-02	-4.3893062567e-03	5.3162034286e-01	
1.4080000000e+03	4.6828056832e-01	-6.8522868035e-02	4.3847189870e-03	-6.8522240540e-02	-4.3851901455e-03	5.3171943168e-01	
1.4090000000e+03	4.6818152499e-01	-6.8523471423e-02	4.3800238239e-03	-6.8522675504e-02	-4.3806214443e-03	5.3181847501e-01	
1.4100000000e+03	4.6808259882e-01	-6.8523111512e-02	4.3744500026e-03	-6.8522528878e-02	-4.3748874769e-03	5.3191740118e-01	
1.4110000000e+03	4.6798383267e-01	-6.8523340082e-02	4.3694252271e-03	-6.8522737382e-02	-4.3698777681e-03	5.3201616733e-01	
1.4120000000e+03	4.6788518109e-01	-6.8524752279e-02	4.3654937776e-03	-6.8523660315e-02	-4.3663136850e-03	5.3211481891e-01	
1.4130000000e+03	4.6778662684e-01	-6.8527188672e-02	4.3625082923e-03	-6.8525201448e-02	-4.3640004119e-03	5.3221337316e-01	
1.4140000000e+03	4.6768818651e-01	-6.8527925549e-02	4.3579677021e-03	-6.8525716567e-02	-4.3596263303e-03	5.3231181349e-01	
1.4150000000e+03	4.6758983750e-01	-6.8527700714e-02	4.3525485427e-03	-6.8525651072e-02	-4.3540875295e-03	5.3241016250e-01	
1.4160000000e+03	4.6749159480e-01	-6.8526885576e-02	4.3465927755e-03	-6.8525229158e-02	-4.3478365075e-03	5.3250840520e-01	
1.4170000000e+03	4.6739348783e-01	-6.8525667379e-02	4.3402739593e-03	-6.8524563836e-02	-4.3411025612e-03	5.3260651217e-01	
1.4180000000e+03	4.6729549023e-01	-6.8524780914e-02	4.3342656604e-03	-6.8524098691e-02	-4.3347779116e-03	5.3270450977e-01	
1.4190000000e+03	4.6719760927e-01	-6.8524370384e-02	4.3287007272e-03	-6.8523920767e-02	-4.3290383247e-03	5.3280239073e-01	
1.4200000000e+03	4.6709983383e-01	-6.8524438012e-02	4.3235806110e-03	-6.8524031414e-02	-4.3238859072e-03	5.3290016617e-01	
1.4210000000e+03	4.6700220671e-01	-6.8525215069e-02	4.3191200226e-03	-6.8524570212e-02	-4.3196042178e-03	5.3299779329e-01	
