t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
1.4030000000e+03	4.3167358861e-01	-3.2627604368e-02	1.1855072871e-02	-3.2627604368e-02	-1.1855072871e-02	5.6832641139e-01	
1.4040000000e+03	4.3158431485e-01	-3.2650216553e-02	1.1833648000e-02	-3.2650216553e-02	-1.1833648000e-02	5.6841568515e-01	
1.4050000000e+03	4.3149522007e-01	-3.2675221941e-02	1.1811892732e-02	-3.2675221941e-02	-1.1811892732e-02	5.6850477993e-01	
1.4060000000e+03	4.3140632210e-01	-3.2699544847e-02	1.1790237936e-02	-3.2699544847e-02	-1.1790237936e-02	5.6859367790e-01	
1.4070000000e+03	4.3131759091e-01	-3.2723181167e-02	1.1768736725e-02	-3.2723181167e-02	-1.1768736725e-02	5.6868240909e-01	
1.4080000000e+03	4.3122900721e-01	-3.2745928875e-02	1.1747485255e-02	-3.2745928875e-02	-1.1747485255e-02	5.6877099279e-01	
1.4090000000e+03	4.3114057573e-01	-3.2767625085e-02	1.1726545933e-02	-3.2767625085e-02	-1.1726545933e-02	5.6885942427e-01	
1.4100000000e+03	4.3105230309e-01	-3.2791132992e-02	1.1705143761e-02	-3.2791132992e-02	-1.1705143761e-02	5.6894769691e-01	
1.4110000000e+03	4.3096419315e-01	-3.2815284216e-02	1.1683584370e-02	-3.2815284216e-02	-1.1683584370e-02	5.6903580685e-01	
1.4120000000e+03	4.3087622897e-01	-3.2838932198e-02	1.1662173515e-02	-3.2838932198e-02	-1.1662173515e-02	5.6912377103e-01	
1.4130000000e+03	4.3078846696e-01	-3.2861773472e-02	1.1641056192e-02	-3.2861773472e-02	-1.1641056192e-02	5.6921153304e-01	
1.4140000000e+03	4.3070085659e-01	-3.2884180372e-02	1.1620147244e-02	-3.2884180372e-02	-1.1620147244e-02	5.6929914341e-01	
1.4150000000e+03	4.3061334754e-01	-3.2906439586e-02	1.1599317527e-02	-3.2906439586e-02	-1.1599317527e-02	5.6938665246e-01	
1.4160000000e+03	4.3052603691e-01	-3.2931576306e-02	1.1577309380e-02	-3.2931576306e-02	-1.1577309380e-02	5.6947396309e-01	
1.4170000000e+03	4.3043889750e-01	-3.2955030890e-02	1.1555992510e-02	-3.2955030890e-02	-1.1555992510e-02	5.6956110250e-01	
1.4180000000e+03	4.3035194415e-01	-3.2977831608e-02	1.1534986528e-02	-3.2977831608e-02	-1.1534986528e-02	5.6964805585e-01	
1.4190000000e+03	4.3026510082e-01	-3.3000519187e-02	1.1514047686e-02	-3.3000519187e-02	-1.1514047686e-02	5.6973489918e-01	
1.4200000000e+03	4.3017841333e-01	-3.3023168849e-02	1.1493151747e-02	-3.3023168849e-02	-1.1493151747e-02	5.6982158667e-01	
1.4210000000e+03	4.3009193069e-01	-3.3045635907e-02	1.1472388184e-02	-3.3045635907e-02	-1.1472388184e-02	5.6990806931e-01	
1.4220000000e+03	4.3000555106e-01	-3.3068231035e-02	1.1451562299e-02	-3.3068231035e-02	-1.1451562299e-02	5.6999444894e-01	
1.4230000000e+03	4.2991932799e-01	-3.3091199861e-02	1.1430536769e-02	-3.3091199861e-02	-1.1430536769e-02	5.7008067201e-01	
1.4240000000e+03	4.2983333854e-01	-3.3113208981e-02	1.1410132100e-02	-3.3113208981e-02	-1.1410132100e-02	5.7016666146e-01	
1.4250000000e+03	4.2974742535e-01	-3.3135631871e-02	1.1389461774e-02	-3.3135631871e-02	-1.1389461774e-02	5.7025257465e-01	
1.4260000000e+03	4.2966168438e-01	-3.3158755959e-02	1.1368345134e-02	-3.3158755959e-02	-1.1368345134e-02	5.7033831562e-01	
1.4270000000e+03	4.2957612728e-01	-3.3181196530e-02	1.1347695340e-02	-3.3181196530e-02	-1.1347695340e-02	5.7042387272e-01	
1.4280000000e+03	4.2949073946e-01	-3.3202956056e-02	1.1327594409e-02	-3.3202956056e-02	-1.1327594409e-02	5.7050926054e-01	
1.4290000000e+03	4.2940543175e-01	-3.3224393274e-02	1.1307753231e-02	-3.3224393274e-02	-1.1307753231e-02	5.7059456825e-01	
1.4300000000e+03	4.2932034125e-01	-3.3247459426e-02	1.1286647242e-02	-3.3247459426e-02	-1.1286647242e-02	5.7067965875e-01	
1.4310000000e+03	4.2923540198e-01	-3.3270171881e-02	1.1265818726e-02	-3.3270171881e-02	-1.1265818726e-02	5.7076459802e-01	
1.4320000000e+03	4.2915060158e-01	-3.3292337969e-02	1.1245466351e-02	-3.3292337969e-02	-1.1245466351e-02	5.7084939842e-01	
1.4330000000e+03	4.2906596454e-01	-3.3313747263e-02	1.1225815926e-02	-3.3313747263e-02	-1.1225815926e-02	5.7093403546e-01	
1.4340000000e+03	4.2898146435e-01	-3.3336633216e-02	1.1204755306e-02	-3.3336633216e-02	-1.1204755306e-02	5.7101853565e-01	
1.4350000000e+03	4.2889713275e-01	-3.3359689866e-02	1.1183509157e-02	-3.3359689866e-02	-1.1183509157e-02	5.7110286725e-01	
1.4360000000e+03	4.2881295566e-01	-3.3382052576e-02	1.1162918202e-02	-3.3382052576e-02	-1.1162918202e-02	5.7118704434e-01	
1.4370000000e+03	4.2872891677e-01	-3.3403998838e-02	1.1142745839e-02	-3.3403998838e-02	-1.1142745839e-02	5.7127108323e-01	
1.4380000000e+03	4.2864506387e-01	-3.3425986687e-02	1.1122529185e-02	-3.3425986687e-02	-1.1122529185e-02	5.7135493613e-01	
1.4390000000e+03	4.2856134422e-01	-3.3447688368e-02	1.1102666476e-02	-3.3447688368e-02	-1.1102666476e-02	5.7143865578e-01	
1.4400000000e+03	4.2847777721e-01	-3.3468902753e-02	1.1083403892e-02	-3.3468902753e-02	-1.1083403892e-02	5.7152222279e-01	
1.4410000000e+03	4.2839435432e-01	-3.3490940308e-02	1.1063115211e-02	-3.3490940308e-02	-1.1063115211e-02	5.7160564568e-01	
1.4420000000e+03	4.2831108602e-01	-3.3513240928e-02	1.1042489816e-02	-3.3513240928e-02	-1.1042489816e-02	5.7168891398e-01	
1.4430000000e+03	4.2822794764e-01	-3.3535199523e-02	1.1022275377e-02	-3.3535199523e-02	-1.1022275377e-02	5.7177205236e-01	
1.4440000000e+03	4.2814504008e-01	-3.3556189092e-02	1.1003471814e-02	-3.3556189092e-02	-1.1003471814e-02	5.7185495992e-01	
1.4450000000e+03	4.2806219888e-01	-3.3577668797e-02	1.0983919364e-02	-3.3577668797e-02	-1.0983919364e-02	5.7193780112e-01	
1.4460000000e+03	4.2797952338e-01	-3.3600373283e-02	1.0962490882e-02	-3.3600373283e-02	-1.0962490882e-02	5.7202047662e-01	
1.4470000000e+03	4.2789701691e-01	-3.3622505748e-02	1.0941840388e-02	-3.3622505748e-02	-1.0941840388e-02	5.7210298309e-01	
1.4480000000e+03	4.2781468417e-01	-3.3644198716e-02	1.0921862290e-02	-3.3644198716e-02	-1.0921862290e-02	5.7218531583e-01	
1.4490000000e+03	4.2773248267e-01	-3.3665508140e-02	1.0902575672e-02	-3.3665508140e-02	-1.0902575672e-02	5.7226751733e-01	
1.4500000000e+03	4.2765042235e-01	-3.3686389359e-02	1.0884088485e-02	-3.3686389359e-02	-1.0884088485e-02	5.7234957765e-01	
1.4510000000e+03	4.2756850773e-01	-3.3708021673e-02	1.0864134443e-02	-3.3708021673e-02	-1.0864134443e-02	5.7243149227e-01	
1.4520000000e+03	4.2748674171e-01	-3.3729911753e-02	1.0843640209e-02	-3.3729911753e-02	-1.0843640209e-02	5.7251325829e-01	
1.4530000000e+03	4.2740510549e-01	-3.3751566179e-02	1.0823544973e-02	-3.3751566179e-02	-1.0823544973e-02	5.7259489451e-01	
1.4540000000e+03	4.2732368177e-01	-3.3772760492e-02	1.0804426369e-02	-3.3772760492e-02	-1.0804426369e-02	5.7267631823e-01	
1.4550000000e+03	4.2724235681e-01	-3.3794201864e-02	1.0784657788e-02	-3.3794201864e-02	-1.0784657788e-02	5.7275764319e-01	
1.4560000000e+03	4.2716117961e-01	-3.3815831080e-02	1.0764362075e-02	-3.3815831080e-02	-1.0764362075e-02	5.7283882039e-01	
1.4570000000e+03	4.2708016013e-01	-3.3837176883e-02	1.0744689132e-02	-3.3837176883e-02	-1.0744689132e-02	5.7291983987e-01	
1.4580000000e+03	4.2699933284e-01	-3.3857998127e-02	1.0726584990e-02	-3.3857998127e-02	-1.0726584990e-02	5.7300066716e-01	
1.4590000000e+03	4.2691856471e-01	-3.3878756350e-02	1.0708651275e-02	-3.3878756350e-02	-1.0708651275e-02	5.7308143529e-01	
1.4600000000e+03	4.2683799559e-01	-3.3900408160e-02	1.0687781626e-02	-3.3900408160e-02	-1.0687781626e-02	5.7316200441e-01	
1.4610000000e+03	4.2675757485e-01	-3.3921869167e-02	1.0667313291e-02	-3.3921869167e-02	-1.0667313291e-02	5.7324242515e-01	
1.4620000000e+03	4.2667729576e-01	-3.3943138742e-02	1.0647367361e-02	-3.3943138742e-02	-1.0647367361e-02	5.7332270424e-01	
1.4630000000e+03	4.2659714206e-01	-3.3964228833e-02	1.0628026815e-02	-3.3964228833e-02	-1.0628026815e-02	5.7340285794e-01	
1.4640000000e+03	4.2651718659e-01	-3.3985001930e-02	1.0610104078e-02	-3.3985001930e-02	-1.0610104078e-02	5.7348281341e-01	
1.4650000000e+03	4.2643732088e-01	-3.4006008168e-02	1.0590837774e-02	-3.4006008168e-02	-1.0590837774e-02	5.7356267912e-01	
1.4660000000e+03	4.2635761042e-01	-3.4027244304e-02	1.0570129278e-02	-3.4027244304e-02	-1.0570129278e-02	5.7364238958e-01	
1.4670000000e+03	4.2627803783e-01	-3.4048286495e-02	1.0550164897e-02	-3.4048286495e-02	-1.0550164897e-02	5.7372196217e-01	
1.4680000000e+03	4.2619866273e-01	-3.4069148598e-02	1.0531096048e-02	-3.4069148598e-02	-1.0531096048e-02	5.7380133727e-01	
1.4690000000e+03	4.2611940600e-01	-3.4089960009e-02	1.0512396414e-02	-3.4089960009e-02	-1.0512396414e-02	5.7388059400e-01	
1.4700000000e+03	4.2604025806e-01	-3.4110725891e-02	1.0494032982e-02	-3.4110725891e-02	-1.0494032982e-02	5.7395974194e-01	
1.4710000000e+03	4.2596127522e-01	-3.4131596411e-02	1.0473381249e-02	-3.4131596411e-02	-1.0473381249e-02	5.7403872478e-01	
1.4720000000e+03	4.2588245450e-01	-3.4152343461e-02	1.0453759315e-02	-3.4152343461e-02	-1.0453759315e-02	5.7411754550e-01	
1.4730000000e+03	4.2580379423e-01	-3.4173022751e-02	1.0434869968e-02	-3.4173022751e-02	-1.0434869968e-02	5.7419620577e-01	
1.4740000000e+03	4.2572520507e-01	-3.4193677457e-02	1.0416259763e-02	-3.4193677457e-02	-1.0416259763e-02	5.7427479493e-01	
1.4750000000e+03	4.2564682603e-01	-3.4214283939e-02	1.0397149507e-02	-3.4214283939e-02	-1.0397149507e-02	5.7435317397e-01	
1.4760000000e+03	4.2556859536e-01	-3.4234918163e-02	1.0379031955e-02	-3.4234918163e-02	-1.0379031955e-02	5.7443140464e-01	
1.4770000000e+03	4.2549045540e-01	-3.4255571108e-02	1.0361559615e-02	-3.4255571108e-02	-1.0361559615e-02	5.7450954460e-01	
1.4780000000e+03	4.2541248480e-01	-3.4276079398e-02	1.0342427910e-02	-3.4276079398e-02	-1.0342427910e-02	5.7458751520e-01	
1.4790000000e+03	4.2533465217e-01	-3.4296545953e-02	1.0323156081e-02	-3.4296545953e-02	-1.0323156081e-02	5.7466534783e-01	
1.4800000000e+03	4.2525693538e-01	-3.4317022577e-02	1.0304359365e-02	-3.4317022577e-02	-1.0304359365e-02	5.7474306462e-01	
1.4810000000e+03	4.2517943266e-01	-3.4337744180e-02	1.0287334870e-02	-3.4337744180e-02	-1.0287334870e-02	5.7482056734e-01	
1.4820000000e+03	4.2510199944e-01	-3.4358146565e-02	1.0268650876e-02	-3.4358146565e-02	-1.0268650876e-02	5.7489800056e-01	
1.4830000000e+03	4.2502472077e-01	-3.4378064525e-02	1.0247608732e-02	-3.4378064525e-02	-1.0247608732e-02	5.7497527923e-01	
1.4840000000e+03	4.2494758600e-01	-3.4398131748e-02	1.0227874859e-02	-3.4398131748e-02	-1.0227874859e-02	5.7505241400e-01	
1.4850000000e+03	4.2487060794e-01	-3.4418327672e-02	1.0209062993e-02	-3.4418327672e-02	-1.0209062993e-02	5.7512939206e-01	
1.4860000000e+03	4.2479380598e-01	-3.4438776106e-02	1.0191325878e-02	-3.4438776106e-02	-1.0191325878e-02	5.7520619402e-01	
1.4870000000e+03	4.2471705498e-01	-3.4459297608e-02	1.0173899753e-02	-3.4459297608e-02	-1.0173899753e-02	5.7528294502e-01	
1.4880000000e+03	4.2464050532e-01	-3.4479326536e-02	1.0154944760e-02	-3.4479326536e-02	-1.0154944760e-02	5.7535949468e-01	
1.4890000000e+03	4.2456408971e-01	-3.4499447823e-02	1.0136388490e-02	-3.4499447823e-02	-1.0136388490e-02	5.7543591029e-01	
1.4900000000e+03	4.2448777829e-01	-3.4519685737e-02	1.0118263506e-02	-3.4519685737e-02	-1.0118263506e-02	5.7551222171e-01	
1.4910000000e+03	4.2441165761e-01	-3.4540143671e-02	1.0100764853e-02	-3.4540143671e-02	-1.0100764853e-02	5.7558834239e-01	
1.4920000000e+03	4.2433563076e-01	-3.4559827000e-02	1.0081566485e-02	-3.4559827000e-02	-1.0081566485e-02	5.7566436924e-01	
1.4930000000e+03	4.2425975684e-01	-3.4579107213e-02	1.0061628308e-02	-3.4579107213e-02	-1.0061628308e-02	5.7574024316e-01	
1.4940000000e+03	4.2418402524e-01	-3.4598795516e-02	1.0042804970e-02	-3.4598795516e-02	-1.0042804970e-02	5.7581597476e-01	
1.4950000000e+03	4.2410842002e-01	-3.4618691849e-02	1.0024541175e-02	-3.4618691849e-02	-1.0024541175e-02	5.7589157998e-01	
1.4960000000e+03	4.2403300426e-01	-3.4638883077e-02	1.0006903894e-02	-3.4638883077e-02	-1.0006903894e-02	5.7596699574e-01	
1.4970000000e+03	4.2395764259e-01	-3.4659055052e-02	9.9892654897e-03	-3.4659055052e-02	-9.9892654897e-03	5.7604235741e-01	
1.4980000000e+03	4.2388246737e-01	-3.4678599399e-02	9.9706466493e-03	-3.4678599399e-02	-9.9706466493e-03	5.7611753263e-01	
1.4990000000e+03	4.2380744747e-01	-3.4698528610e-02	9.9527211799e-03	-3.4698528610e-02	-9.9527211799e-03	5.7619255253e-01	
1.5000000000e+03	4.2373251365e-01	-3.4718375129e-02	9.9347471316e-03	-3.4718375129e-02	-9.9347471316e-03	5.7626748635e-01	
1.5010000000e+03	4.2365772524e-01	-3.4737555663e-02	9.9159213805e-03	-3.4737555663e-02	-9.9159213805e-03	5.7634227476e-01	
1.5020000000e+03	4.2358311762e-01	-3.4757176752e-02	9.8978320385e-03	-3.4757176752e-02	-9.8978320385e-03	5.7641688238e-01	
1.5030000000e+03	4.2350864254e-01	-3.4777800218e-02	9.8809191732e-03	-3.4777800218e-02	-9.8809191732e-03	5.7649135746e-01	
1.5040000000e+03	4.2343427051e-01	-3.4799214851e-02	9.8649320852e-03	-3.4799214851e-02	-9.8649320852e-03	5.7656572949e-01	
1.5050000000e+03	4.2336003692e-01	-3.4819102773e-02	9.8472175901e-03	-3.4819102773e-02	-9.8472175901e-03	5.7663996308e-01	
1.5060000000e+03	4.2328592890e-01	-3.4838035213e-02	9.8284951195e-03	-3.4838035213e-02	-9.8284951195e-03	5.7671407110e-01	
1.5070000000e+03	4.2321195067e-01	-3.4856646420e-02	9.8095982501e-03	-3.4856646420e-02	-9.8095982501e-03	5.7678804933e-01	
1.5080000000e+03	4.2313814243e-01	-3.4875304927e-02	9.7909473971e-03	-3.4875304927e-02	-9.7909473971e-03	5.7686185757e-01	
1.5090000000e+03	4.2306446182e-01	-3.4894256120e-02	9.7726629961e-03	-3.4894256120e-02	-9.7726629961e-03	5.7693553818e-01	
1.5100000000e+03	4.2299090329e-01	-3.4913612491e-02	9.7547792485e-03	-3.4913612491e-02	-9.7547792485e-03	5.7700909671e-01	
1.5110000000e+03	4.2291747646e-01	-3.4933511921e-02	9.7373671400e-03	-3.4933511921e-02	-9.7373671400e-03	5.7708252354e-01	
1.5120000000e+03	4.2284418774e-01	-3.4952063455e-02	9.7190725264e-03	-3.4952063455e-02	-9.7190725264e-03	5.7715581226e-01	
1.5130000000e+03	4.2277103966e-01	-3.4970666430e-02	9.7008978988e-03	-3.4970666430e-02	-9.7008978988e-03	5.7722896034e-01	
1.5140000000e+03	4.2269801713e-01	-3.4989834950e-02	9.6831533610e-03	-3.4989834950e-02	-9.6831533610e-03	5.7730198287e-01	
1.5150000000e+03	4.2262513642e-01	-3.5009625643e-02	9.6658173222e-03	-3.5009625643e-02	-9.6658173222e-03	5.7737486358e-01	
1.5160000000e+03	4.2255237396e-01	-3.5028553121e-02	9.6480690142e-03	-3.5028553121e-02	-9.6480690142e-03	5.7744762604e-01	
1.5170000000e+03	4.2247975332e-01	-3.5047240552e-02	9.6302415600e-03	-3.5047240552e-02	-9.6302415600e-03	5.7752024668e-01	
1.5180000000e+03	4.2240724123e-01	-3.5066367653e-02	9.6126790893e-03	-3.5066367653e-02	-9.6126790893e-03	5.7759275877e-01	
1.5190000000e+03	4.2233492727e-01	-3.5086471024e-02	9.5955018215e-03	-3.5086471024e-02	-9.5955018215e-03	5.7766507273e-01	
1.5200000000e+03	4.2226266856e-01	-3.5106145678e-02	9.5781919846e-03	-3.5106145678e-02	-9.5781919846e-03	5.7773733144e-01	
1.5210000000e+03	4.2219056085e-01	-3.5124102851e-02	9.5603329680e-03	-3.5124102851e-02	-9.5603329680e-03	5.7780943915e-01	
1.5220000000e+03	4.2211861925e-01	-3.5142722004e-02	9.5427736198e-03	-3.5142722004e-02	-9.5427736198e-03	5.7788138075e-01	
1.5230000000e+03	4.2204680269e-01	-3.5162115985e-02	9.5253994421e-03	-3.5162115985e-02	-9.5253994421e-03	5.7795319731e-01	
1.5240000000e+03	4.2197506553e-01	-3.5182012312e-02	9.5081413160e-03	-3.5182012312e-02	-9.5081413160e-03	5.7802493447e-01	
1.5250000000e+03	4.2190350009e-01	-3.5199209499e-02	9.4905124527e-03	-3.5199209499e-02	-9.4905124527e-03	5.7809649991e-01	
1.5260000000e+03	4.2183207069e-01	-3.5217256822e-02	9.4730919380e-03	-3.5217256822e-02	-9.4730919380e-03	5.7816792931e-01	
1.5270000000e+03	4.2176077632e-01	-3.5235984955e-02	9.4557823780e-03	-3.5235984955e-02	-9.4557823780e-03	5.7823922368e-01	
1.5280000000e+03	4.2168955848e-01	-3.5255038744e-02	9.4385175138e-03	-3.5255038744e-02	-9.4385175138e-03	5.7831044152e-01	
1.5290000000e+03	4.2161851975e-01	-3.5273128533e-02	9.4212935419e-03	-3.5273128533e-02	-9.4212935419e-03	5.7838148025e-01	
1.5300000000e+03	4.2154762491e-01	-3.5291831664e-02	9.4040875920e-03	-3.5291831664e-02	-9.4040875920e-03	5.7845237509e-01	
1.5310000000e+03	4.2147681190e-01	-3.5310565450e-02	9.3869061690e-03	-3.5310565450e-02	-9.3869061690e-03	5.7852318810e-01	
1.5320000000e+03	4.2140613861e-01	-3.5328964047e-02	9.3697840295e-03	-3.5328964047e-02	-9.3697840295e-03	5.7859386139e-01	
1.5330000000e+03	4.2133565071e-01	-3.5348698030e-02	9.3523973388e-03	-3.5348698030e-02	-9.3523973388e-03	5.7866434929e-01	
1.5340000000e+03	4.2126519310e-01	-3.5368464083e-02	9.3350069050e-03	-3.5368464083e-02	-9.3350069050e-03	5.7873480690e-01	
1.5350000000e+03	4.2119492967e-01	-3.5386209388e-02	9.3180647489e-03	-3.5386209388e-02	-9.3180647489e-03	5.7880507033e-01	
1.5360000000e+03	4.2112479428e-01	-3.5404437846e-02	9.3010248857e-03	-3.5404437846e-02	-9.3010248857e-03	5.7887520572e-01	
1.5370000000e+03	4.2105476599e-01	-3.5423447488e-02	9.2836834272e-03	-3.5423447488e-02	-9.2836834272e-03	5.7894523401e-01	
1.5380000000e+03	4.2098487479e-01	-3.5443838108e-02	9.2657337360e-03	-3.5443838108e-02	-9.2657337360e-03	5.7901512521e-01	
1.5390000000e+03	4.2091509914e-01	-3.5461678601e-02	9.2489262004e-03	-3.5461678601e-02	-9.2489262004e-03	5.7908490086e-01	
1.5400000000e+03	4.2084545634e-01	-3.5478067226e-02	9.2328379055e-03	-3.5478067226e-02	-9.2328379055e-03	5.7915454366e-01	
1.5410000000e+03	4.2077593980e-01	-3.5495039615e-02	9.2166068833e-03	-3.5495039615e-02	-9.2166068833e-03	5.7922406020e-01	
1.5420000000e+03	4.2070654470e-01	-3.5512767284e-02	9.2000464961e-03	-3.5512767284e-02	-9.2000464961e-03	5.7929345530e-01	
1.5430000000e+03	4.2063731610e-01	-3.5531174129e-02	9.1830746106e-03	-3.5531174129e-02	-9.1830746106e-03	5.7936268390e-01	
1.5440000000e+03	4.2056816858e-01	-3.5549349193e-02	9.1662789865e-03	-3.5549349193e-02	-9.1662789865e-03	5.7943183142e-01	
1.5450000000e+03	4.2049914954e-01	-3.5567200908e-02	9.1497152427e-03	-3.5567200908e-02	-9.1497152427e-03	5.7950085046e-01	
1.5460000000e+03	4.2043029059e-01	-3.5585696930e-02	9.1326201790e-03	-3.5585696930e-02	-9.1326201790e-03	5.7956970941e-01	
1.5470000000e+03	4.2036151920e-01	-3.5603586992e-02	9.1160862758e-03	-3.5603586992e-02	-9.1160862758e-03	5.7963848080e-01	
1.5480000000e+03	4.2029289217e-01	-3.5621100736e-02	9.0999056024e-03	-3.5621100736e-02	-9.0999056024e-03	5.7970710783e-01	
1.5490000000e+03	4.2022436448e-01	-3.5639026812e-02	9.0833514392e-03	-3.5639026812e-02	-9.0833514392e-03	5.7977563552e-01	
1.5500000000e+03	4.2015603803e-01	-3.5658235163e-02	9.0651839432e-03	-3.5658235163e-02	-9.0651839432e-03	5.7984396197e-01	
1.5510000000e+03	4.2008771536e-01	-3.5677467525e-02	9.0469862376e-03	-3.5677467525e-02	-9.0469862376e-03	5.7991228464e-01	
1.5520000000e+03	4.2001960306e-01	-3.5694513222e-02	9.0313767417e-03	-3.5694513222e-02	-9.0313767417e-03	5.7998039694e-01	
1.5530000000e+03	4.1995160401e-01	-3.5711737427e-02	9.0156162278e-03	-3.5711737427e-02	-9.0156162278e-03	5.8004839599e-01	
1.5540000000e+03	4.1988371969e-01	-3.5729202031e-02	8.9995602611e-03	-3.5729202031e-02	-8.9995602611e-03	5.8011628031e-01	
1.5550000000e+03	4.1981593422e-01	-3.5746904447e-02	8.9831665426e-03	-3.5746904447e-02	-8.9831665426e-03	5.8018406578e-01	
1.5560000000e+03	4.1974833327e-01	-3.5765429804e-02	8.9651374018e-03	-3.5765429804e-02	-8.9651374018e-03	5.8025166673e-01	
1.5570000000e+03	4.1968079270e-01	-3.5783354842e-02	8.9482583919e-03	-3.5783354842e-02	-8.9482583919e-03	5.8031920730e-01	
1.5580000000e+03	4.1961339725e-01	-3.5800073042e-02	8.9337071036e-03	-3.5800073042e-02	-8.9337071036e-03	5.8038660275e-01	
1.5590000000e+03	4.1954612799e-01	-3.5817212246e-02	8.9184596922e-03	-3.5817212246e-02	-8.9184596922e-03	5.8045387201e-01	
1.5600000000e+03	4.1947900149e-01	-3.5834699442e-02	8.9024548537e-03	-3.5834699442e-02	-8.9024548537e-03	5.8052099851e-01	
1.5610000000e+03	4.1941199453e-01	-3.5852451583e-02	8.8856156377e-03	-3.5852451583e-02	-8.8856156377e-03	5.8058800547e-01	
1.5620000000e+03	4.1934506226e-01	-3.5870367812e-02	8.8682441441e-03	-3.5870367812e-02	-8.8682441441e-03	5.8065493774e-01	
1.5630000000e+03	4.1927829193e-01	-3.5887693559e-02	8.8525571782e-03	-3.5887693559e-02	-8.8525571782e-03	5.8072170807e-01	
1.5640000000e+03	4.1921164098e-01	-3.5905022994e-02	8.8367780417e-03	-3.5905022994e-02	-8.8367780417e-03	5.8078835902e-01	
1.5650000000e+03	4.1914508935e-01	-3.5922486746e-02	8.8203843910e-03	-3.5922486746e-02	-8.8203843910e-03	5.8085491065e-01	
1.5660000000e+03	4.1907869234e-01	-3.5940222106e-02	8.8023071176e-03	-3.5940222106e-02	-8.8023071176e-03	5.8092130766e-01	
1.5670000000e+03	4.1901237920e-01	-3.5957626774e-02	8.7859107558e-03	-3.5957626774e-02	-8.7859107558e-03	5.8098762080e-01	
1.5680000000e+03	4.1894620080e-01	-3.5974639633e-02	8.7715464832e-03	-3.5974639633e-02	-8.7715464832e-03	5.8105379920e-01	
1.5690000000e+03	4.1888014112e-01	-3.5991766364e-02	8.7567725129e-03	-3.5991766364e-02	-8.7567725129e-03	5.8111985888e-01	
1.5700000000e+03	4.1881422785e-01	-3.6008997635e-02	8.7411936197e-03	-3.6008997635e-02	-8.7411936197e-03	5.8118577215e-01	
1.5710000000e+03	4.1874843132e-01	-3.6026245481e-02	8.7248694452e-03	-3.6026245481e-02	-8.7248694452e-03	5.8125156868e-01	
1.5720000000e+03	4.1868270051e-01	-3.6043497305e-02	8.7082305322e-03	-3.6043497305e-02	-8.7082305322e-03	5.8131729949e-01	
1.5730000000e+03	4.1861713404e-01	-3.6060645867e-02	8.6938030368e-03	-3.6060645867e-02	-8.6938030368e-03	5.8138286596e-01	
1.5740000000e+03	4.1855169626e-01	-3.6077808361e-02	8.6783497479e-03	-3.6077808361e-02	-8.6783497479e-03	5.8144830374e-01	
1.5750000000e+03	4.1848638303e-01	-3.6094913074e-02	8.6621745152e-03	-3.6094913074e-02	-8.6621745152e-03	5.8151361697e-01	
1.5760000000e+03	4.1842113151e-01	-3.6111986027e-02	8.6456535940e-03	-3.6111986027e-02	-8.6456535940e-03	5.8157886849e-01	
1.5770000000e+03	4.1835604977e-01	-3.6129064074e-02	8.6301943525e-03	-3.6129064074e-02	-8.6301943525e-03	5.8164395023e-01	
1.5780000000e+03	4.1829108420e-01	-3.6146039698e-02	8.6141844884e-03	-3.6146039698e-02	-8.6141844884e-03	5.8170891580e-01	
1.5790000000e+03	4.1822618714e-01	-3.6162945764e-02	8.5977395136e-03	-3.6162945764e-02	-8.5977395136e-03	5.8177381286e-01	
1.5800000000e+03	4.1816145154e-01	-3.6180172372e-02	8.5838120260e-03	-3.6180172372e-02	-8.5838120260e-03	5.8183854846e-01	
1.5810000000e+03	4.1809684097e-01	-3.6197188440e-02	8.5685487488e-03	-3.6197188440e-02	-8.5685487488e-03	5.8190315903e-01	
1.5820000000e+03	4.1803236348e-01	-3.6214050693e-02	8.5526940621e-03	-3.6214050693e-02	-8.5526940621e-03	5.8196763652e-01	
1.5830000000e+03	4.1796793645e-01	-3.6230872702e-02	8.5367110911e-03	-3.6230872702e-02	-8.5367110911e-03	5.8203206355e-01	
1.5840000000e+03	4.1790367978e-01	-3.6247752304e-02	8.5212847983e-03	-3.6247752304e-02	-8.5212847983e-03	5.8209632022e-01	
1.5850000000e+03	4.1783955001e-01	-3.6264232895e-02	8.5046520160e-03	-3.6264232895e-02	-8.5046520160e-03	5.8216044999e-01	
1.5860000000e+03	4.1777547618e-01	-3.6280537558e-02	8.4874872809e-03	-3.6280537558e-02	-8.4874872809e-03	5.8222452382e-01	
1.5870000000e+03	4.1771156514e-01	-3.6297403904e-02	8.4724977857e-03	-3.6297403904e-02	-8.4724977857e-03	5.8228843486e-01	
1.5880000000e+03	4.1764776538e-01	-3.6314279924e-02	8.4576502798e-03	-3.6314279924e-02	-8.4576502798e-03	5.8235223462e-01	
1.5890000000e+03	4.1758406564e-01	-3.6331007060e-02	8.4424302297e-03	-3.6331007060e-02	-8.4424302297e-03	5.8241593436e-01	
1.5900000000e+03	4.1752050238e-01	-3.6347394649e-02	8.4264448288e-03	-3.6347394649e-02	-8.4264448288e-03	5.8247949762e-01	
